profile,date,text,link,likes,retweets
narrativefoil,"Sep 18, 2025 · 9:25 PM UTC",Sweating squirming gasping for air on the bus rn because of the flu and covid shots,https://twitter.com/narrativefoil/status/1968788541262975029#m,12,0
narrativefoil,"Sep 17, 2025 · 11:06 PM UTC",Finley work,https://twitter.com/narrativefoil/status/1968451639007662297#m,0,0
narrativefoil,"Sep 17, 2025 · 10:44 PM UTC",Watching the l word generation q for the first time in a week >>>>>>>,https://twitter.com/narrativefoil/status/1968445949430153631#m,3,0
narrativefoil,"Sep 17, 2025 · 2:37 AM UTC",How vlad do you vant me,https://twitter.com/narrativefoil/status/1968142192465285404#m,4,0
narrativefoil,"Sep 15, 2025 · 1:27 AM UTC",Wait so do the emmys donate less money to charity if you go over time in your speech?,https://twitter.com/narrativefoil/status/1967399930982740232#m,9,0
narrativefoil,"Sep 14, 2025 · 1:33 PM UTC",,https://twitter.com/alob_e/status/1967220041407209803#m,5004,212
narrativefoil,"Sep 13, 2025 · 2:36 PM UTC","I’m just Tyler in the discord, Tyler in the discord",https://twitter.com/narrativefoil/status/1966873517678547348#m,10,0
hansmollman,"Jan 11, 2024 · 11:19 AM UTC","I am ecstatic to have the wonderful Jessica Stewart at @ITG_Ltd as my TV and Film writing agent! It is truly a dream come true, I’m so excited for this new chapter. So, officially, for any TV or Film writing enquiries please CONTACT MY AGENT: [email protected]",https://twitter.com/hansmollman/status/1745405024987947514#m,208,11
hansmollman,"Dec 2, 2025 · 8:22 PM UTC",When you’ve got the air rifle out on Christmas Eve but you’ve already had six Disaronno and Bailey’s,https://twitter.com/hansmollman/status/1995951773010592059#m,57,11
hansmollman,"Dec 2, 2025 · 5:38 PM UTC",she SAID: if you WANT to go and be STUPID don’t do it IN FRONT OF HER,https://twitter.com/hansmollman/status/1995910391113679135#m,207,4
hansmollman,"Dec 2, 2025 · 11:31 AM UTC",We’re spinning a bottle to find out who is gonna leak something next,https://twitter.com/hansmollman/status/1995818187493900571#m,32,1
hansmollman,"Dec 2, 2025 · 10:19 AM UTC",Boss quit at the OBR so we’ve wheeled a big TV into the office and we’re going to watch Christmas films until the end of the year,https://twitter.com/hansmollman/status/1995800101478973876#m,367,11
hansmollman,"Dec 2, 2025 · 12:11 AM UTC",the your party conference is indistinguishable from a false flag operation staged by the daily telegraph to discredit the left,https://twitter.com/Milo_Edwards/status/1995646971819032818#m,5922,198
hansmollman,"Dec 1, 2025 · 8:31 PM UTC",one the of the first scenes in WILD THINGS (1998) is Matt Dillon as a high school councilor writing the word SEX on the board and the students hoot and holler and then he writes CRIMES beside it and everyone groans lmao,https://twitter.com/dee_of_e/status/1995591585267097890#m,5933,247
hansmollman,"Dec 1, 2025 · 11:26 PM UTC",If I didn’t manage to get an advent calendar that year: advent calendars are for children  If I did manage to get an advent calendar that year: are not all of us God’s children,https://twitter.com/hansmollman/status/1995635738600505780#m,75,1
hansmollman,"Dec 1, 2025 · 11:23 PM UTC",DIDN’T GET AN ADVENT CALENDAR DID I,https://twitter.com/hansmollman/status/1995634832890888430#m,53,0
hansmollman,"Nov 30, 2025 · 11:05 PM UTC",likely thing for him to do,https://twitter.com/hansmollman/status/1995267866438836250#m,4070,76
hansmollman,"Nov 30, 2025 · 5:37 PM UTC",I can’t prove it but I think they’ve reduced the thickness of the chocolate on Choco Leibniz biscuits and I think we should take collective action,https://twitter.com/hansmollman/status/1995185552975700185#m,1182,47
hansmollman,"Nov 29, 2025 · 11:07 PM UTC","Having fun on Letterboxd you know, I love da movies: https://boxd.it/jwcR",https://twitter.com/hansmollman/status/1994906045647556861#m,19,0
hansmollman,"Nov 29, 2025 · 6:56 PM UTC",Pronouncing the “bygones” in “let bygones be bygones” like cajones,https://twitter.com/hansmollman/status/1994842858525004137#m,98,4
hansmollman,"Nov 28, 2025 · 8:51 PM UTC",what’s wrong babe you’ve barely touched your jurkey,https://twitter.com/lllliatttt/status/1994509410262245844#m,46287,1383
hansmollman,"Nov 29, 2025 · 2:53 AM UTC",alexander skarsgård knew day one lady gaga was going to be a legend,https://twitter.com/kenzvanunu/status/1994600648432914767#m,58494,2996
hansmollman,"Nov 29, 2025 · 5:07 PM UTC",If you buy pre-made triple cooked chips to cook at home are they then quadruple cooked chips?,https://twitter.com/hansmollman/status/1994815589819588919#m,132,4
hansmollman,"Apr 29, 2025 · 12:47 PM UTC",,https://twitter.com/pants/status/1917199108235841585#m,51481,2675
hansmollman,"Nov 29, 2025 · 11:10 AM UTC","Bong Joon Ho said he hopes the proliferation of AI is ""the beginning of the human race finally seriously thinking about what only humans can do.""  But, he added with a laugh: ""I’m going to organize a military squad where their mission is to destroy AI all over the world."" https://variety.com/2025/film/festivals/jenna-ortega-ai-film-easy-to-be-terrified-1236594676/",https://twitter.com/Variety/status/1994725693171585321#m,56666,5927
hansmollman,"Nov 29, 2025 · 3:00 PM UTC","One of my favourite thriller movie tropes is the zooming into an overly pixelated photograph and pressing either process or enhance and the picture becoming crystal clear, it’s good stuff",https://twitter.com/hansmollman/status/1994783524285493346#m,78,1
hansmollman,"Nov 29, 2025 · 12:54 PM UTC",someone didn’t get an invite!!!!!!!,https://twitter.com/hansmollman/status/1994751941667160512#m,79,2
hansmollman,"Nov 29, 2025 · 12:24 AM UTC",huge advancements are being made for friendless losers without any social life,https://twitter.com/parasocialyte/status/1994563024741642349#m,385,40
hansmollman,"Nov 28, 2025 · 5:29 PM UTC",Hans Moleman and Thomas Brodie Sangster (UK actor born in 1990).   Both age 31 in their respective photographs.,https://twitter.com/Criminalsimpson/status/1994458530288398839#m,12116,468
hansmollman,"Nov 28, 2025 · 3:26 PM UTC",Everyone in Kyiv right now:,https://twitter.com/JimmySecUK/status/1994427808827728099#m,267,23
hansmollman,"Nov 28, 2025 · 3:28 PM UTC","how is it obvious I’m over 25, tell me quick",https://twitter.com/hansmollman/status/1994428292846223441#m,50,0
hansmollman,"Nov 28, 2025 · 3:24 PM UTC",me when I ask the Tesco employee why he didn’t ask for my ID when I’m buying a bottle of rosè as part of the Dine in for 2 deal:,https://twitter.com/hansmollman/status/1994427288637550790#m,113,2
hansmollman,"Nov 28, 2025 · 11:53 AM UTC",My therapist says I can come over to your house after work if your therapist says it’s okay,https://twitter.com/hansmollman/status/1994374040031773051#m,74,5
hansmollman,"Nov 27, 2025 · 6:05 PM UTC",He's 27 then,https://twitter.com/ManYooDan/status/1994105289076036043#m,25,2
hansmollman,"Nov 26, 2025 · 8:05 PM UTC",Just seen this. Wow. Did not realise McDonalds was bad for you,https://twitter.com/fridgecore/status/1993773176162275830#m,1347,49
hansmollman,"Nov 27, 2025 · 12:10 AM UTC",how can life there be so good but they don't have as many billionaires?,https://twitter.com/dieworkwear/status/1993834728869572707#m,45619,2183
hansmollman,"Nov 26, 2025 · 11:05 PM UTC",Let this guy do whatever he wants,https://twitter.com/hansmollman/status/1993818416684183925#m,84,1
hansmollman,"Nov 26, 2025 · 7:08 PM UTC","Just to say this was not real, I am jobless xxx but if I did have the job I also would have published it early before turning my phone off and going on lunch for an hour",https://twitter.com/hansmollman/status/1993758847257743525#m,75,0
hansmollman,"Nov 26, 2025 · 6:52 PM UTC",Something very undignified about having painful wisdom teeth in your thirties,https://twitter.com/hansmollman/status/1993754714450903172#m,33,0
hansmollman,"Nov 26, 2025 · 1:08 PM UTC",I actually brought this up in my job interview for Head of Publishing Administration at the Office for Budget Responsibility,https://twitter.com/hansmollman/status/1993668269405089817#m,91,3
hansmollman,"Nov 26, 2025 · 12:05 PM UTC",Excited to say that’s it my very first day as Head of Publishing Administration for the Office of Budget Responsibility. Exciting things to come!,https://twitter.com/hansmollman/status/1993652401006649405#m,3997,172
hansmollman,"Nov 26, 2025 · 12:03 PM UTC",Were Kelloggs Nutrigrain bars always so claggy I feel like a horse when I eat them,https://twitter.com/hansmollman/status/1993651822385647764#m,18,0
hansmollman,"Nov 25, 2025 · 4:47 PM UTC",This must be absolutely furiously opposed,https://twitter.com/EdmundGriffiths/status/1993360840762744851#m,2626,271
hansmollman,"Nov 23, 2025 · 4:42 PM UTC","Fucking hell, people’s AI literacy is sub zero huh",https://twitter.com/stokel/status/1992634814399426689#m,176,4
hansmollman,"Nov 25, 2025 · 1:06 PM UTC",If they remove the Emmi lattes from the Tesco Meal Deal offering I will drive my car off Tower Bridge,https://twitter.com/hansmollman/status/1993305299537871022#m,556,21
hansmollman,"Nov 25, 2025 · 12:57 PM UTC",Will any of you lot be my references,https://twitter.com/hansmollman/status/1993303064103862433#m,219,1
hansmollman,"Nov 23, 2025 · 3:52 PM UTC",collecting perfect images lately,https://twitter.com/ellafox_m/status/1992622243621568647#m,109804,3192
hansmollman,"Nov 24, 2025 · 6:13 PM UTC","Guys he was just doing the kind, jovial racism",https://twitter.com/hansmollman/status/1993020086039322864#m,12079,957
hansmollman,"Nov 23, 2025 · 2:00 PM UTC",I would bet money that the fictional dad/husband in the John Lewis advert who receives the vinyl has been unfaithful to his wife at some point in the marriage. The son has seen Tinder notifications on his phone. That’s why he’s distant.,https://twitter.com/hansmollman/status/1992594147824582783#m,378,14
hansmollman,"Nov 23, 2025 · 1:55 PM UTC",I already have a bucket it’s called my v- [single shot rings out],https://twitter.com/hansmollman/status/1992592846172667920#m,391,12
hansmollman,"Nov 23, 2025 · 1:40 PM UTC",I would get a deep tissue massage,https://twitter.com/hansmollman/status/1992589132183515423#m,41,0
hansmollman,"Nov 21, 2025 · 10:40 AM UTC",Which was nice,https://twitter.com/regionalthicko/status/1991818881892237563#m,1420,95
hansmollman,"Nov 21, 2025 · 11:00 AM UTC",let him COOK!!,https://twitter.com/venuslovesrats/status/1991823961597100190#m,7364,681
